rates,user,A1AJR4BFQ5AW68,item,B00000016W,5.0,
rates,user,A2TAPL67U2A5HM,item,B00000016W,4.0,
rates,user,A2UO10VW2BLHUM,item,B00000016W,5.0,
rates,user,A2KBD1LU5OPMNH,item,B00000016W,5.0,
rates,user,A1MXPWDS7SVQN1,item,B00000016W,5.0,
rates,user,AE5F46Q10VPCE,item,B00000016W,5.0,
rates,user,A38IRL0X2T4DPF,item,B00000016W,3.0,
rates,user,A36RS7KTNOBROF,item,B00000016W,5.0,
rates,user,A1X4ASH2JYVK9P,item,B00000016W,5.0,
rates,user,AFHEGYXMK6HCL,item,B00000016W,5.0,
rates,user,A3M1PB13ZBJ3E3,item,B00000016W,5.0,
rates,user,A3G10NPD661EQD,item,B00000016W,5.0,
rates,user,A23MZ5EULW2GHH,item,B00000016W,5.0,
rates,user,ANBSW3BALFRR2,item,B00000016W,5.0,
rates,user,A32EDSKLEUZ3Y7,item,B00000016W,5.0,
rates,user,A3GHQ2D2Q1DGQC,item,B00000016W,5.0,
rates,user,AS558SNWF1DXG,item,B00000016W,5.0,
rates,user,A27CFNHYZG6WS8,item,B00000016W,5.0,
rates,user,A1906RZITWT2K2,item,B00000016W,5.0,
rates,user,A1RX5ERL0QIZ3U,item,B00000016W,5.0,
rates,user,A4BA2SSCQ2W56,item,B00000016W,4.0,
rates,user,A19163222SFFGR,item,B00000016W,5.0,
rates,user,AZDVOFC2MTIM5,item,B00000016W,5.0,
rates,user,A3VT7VGDWCIYYQ,item,B00000016W,3.0,
rates,user,A8CYS17WU9V1K,item,B00000016W,5.0,
rates,user,A3CFORW4TMX9U,item,B00000016W,5.0,
rates,user,A29COAL60SB48B,item,B00000016W,4.0,
rates,user,A2C9JTFW6KNB4I,item,B00000016W,5.0,
rates,user,A13E0ARAXI6KJW,item,B00000016W,5.0,
rates,user,A12332BWHBJ1T8,item,B00000016W,5.0,
rates,user,A2B4IFORHECQ8Y,item,B00000016W,5.0,
rates,user,AXFI7TAWD6H6X,item,B00000016W,5.0,
rates,user,AQMY8L2EONMXO,item,B00000016W,5.0,
rates,user,AZ35DRA4V3Q3T,item,B00000016W,5.0,
rates,user,A26NLSTT75FMJM,item,B00000016W,3.0,
rates,user,A2C7BOQVFH1HLE,item,B00000016W,4.0,
rates,user,A2BO41VARYGTAC,item,B00000016W,5.0,
rates,user,A2HWD9PTM7RBXN,item,B00000016W,2.0,
rates,user,A2J8WWG4W0OFYQ,item,B00000016W,3.0,
rates,user,AICRDGOQ9KCVA,item,B00000016W,5.0,
rates,user,A13OD50LTDL2CQ,item,B00000016W,5.0,
rates,user,AYOO12C9Y2T95,item,B00000016W,5.0,
rates,user,A1GHW4SIJEVQQU,item,B00000016W,5.0,
rates,user,A1J5KCZC8CMW9I,item,B00000016W,5.0,
rates,user,A2BLITJITO97N5,item,B00000016W,5.0,
rates,user,A2P0PLCR7JWWNR,item,B00000016W,5.0,
rates,user,A22VNXHU6IZ5MT,item,B00000016W,5.0,
rates,user,A21PISUDSXS9AU,item,B00000016W,5.0,
rates,user,A12R54MKO17TW0,item,B00000016W,5.0,
rates,user,A3DXVYD2TQHWGD,item,B00000016W,4.0,
rates,user,A1GPGBHBI6T2HJ,item,B00000016W,5.0,
rates,user,A2HC9FIZ4OVF0O,item,B00000016W,5.0,
rates,user,ARWFZ5QJI051S,item,B00000016W,5.0,
rates,user,A36CUVZ2FD4SOO,item,B00000016W,5.0,
rates,user,A2ZX0H0BM1RJ01,item,B00000016W,4.0,
rates,user,A1TGCU5CZF9LKA,item,B00000016W,5.0,
rates,user,A2INX8B6VXUVW6,item,B00000016W,5.0,
rates,user,A25CQTB313XDWO,item,B00000016W,5.0,
rates,user,A3SV72ZAHH2IDH,item,B00000016W,4.0,
rates,user,A3OO5ZH1EFWNS4,item,B00000016W,5.0,
rates,user,A3DL686B8JEM8A,item,B00000016W,5.0,
rates,user,A2D9IEFJGB483Q,item,B00000016W,5.0,
rates,user,A13EUSV15UDAUG,item,B00000016W,5.0,
rates,user,AEHVPBNCQ3VMX,item,B00000016W,5.0,
rates,user,AGKPTMTR3UX1R,item,B00000016W,5.0,
rates,user,A1ODZ7SDUPEGNK,item,B00000016W,3.0,
rates,user,A1HY4CVW8K1QFQ,item,B00000016W,5.0,
rates,user,A2NQUGGYM0DBM1,item,B00000016W,5.0,
rates,user,ASSCA9IS0GWF5,item,B00000016W,5.0,
rates,user,A1N643TZ48RPG7,item,B00000016W,1.0,
rates,user,A11ED8O95W2103,item,B00000016W,5.0,
rates,user,A2AOZQ3WTNVVOK,item,B00000016W,5.0,
rates,user,AOYLVUVF5VZTU,item,B00000016W,5.0,
rates,user,A3LJ0OBQU01LCL,item,B00000016W,5.0,
rates,user,AKZGD4R5LEA5,item,B00000016W,5.0,
rates,user,A3CG7SQ6DA5YOC,item,B00000016W,5.0,
rates,user,AHN34TYB15NWF,item,B00000016W,5.0,
rates,user,A22DKBJRTMY7UK,item,B00000016W,5.0,
rates,user,A18IZ5QX2PRB3C,item,B00000016W,5.0,
rates,user,A3Q83VI243WI7U,item,B00000016W,4.0,
rates,user,A2SYP47BL4TP9Q,item,B00000016W,5.0,
rates,user,A1X4JO8EJ1U5BR,item,B00000016W,5.0,
rates,user,A34Y1FT0MTD7C9,item,B00000016W,3.0,
rates,user,A1N7TI8FDNROIM,item,B00000016W,3.0,
rates,user,A2UR38SZPVA07I,item,B00000016W,5.0,
rates,user,A30CJW1RNUHMN6,item,B00000016W,5.0,
rates,user,A3JM25YVLEE318,item,B00000016W,5.0,
rates,user,A28FIW7ASYS1JY,item,B00000016W,5.0,
rates,user,A1KBQK0AHXY9PE,item,B00000016W,3.0,
rates,user,A32XSKO7TOI0BH,item,B00000016W,4.0,
rates,user,AQ4EDJDXBJUC7,item,B00000016W,5.0,
rates,user,A1GN8UJIZLCA59,item,B00000016W,5.0,
rates,user,A2VN986E5KR1NV,item,B00000016W,5.0,
rates,user,A2LR32KJUKWW4N,item,B00000016W,3.0,
rates,user,A3C3VPRXPGCGU8,item,B00000016W,5.0,
rates,user,A1SFRUEEWK1AZU,item,B00000016W,5.0,
rates,user,A2EY3OVGI9CGAV,item,B00000016W,5.0,
rates,user,A1I2UJI3NCR93N,item,B00000016W,5.0,
rates,user,A3QTSCTRZF3VGY,item,B00000016W,5.0,
rates,user,A3GK9LT41X73NC,item,B00000016W,5.0,
rates,user,A2162NFEC5ZSDQ,item,B00000016W,5.0,
rates,user,A2T56GQUI065HL,item,B00000016W,3.0,
rates,user,A13IKSGDYNBNQS,item,B00000016W,5.0,
rates,user,A2RFG9LI7JDILS,item,B00000016W,5.0,
rates,user,A3A4ZAIBQWKOZS,item,B00000016W,5.0,
rates,user,A3VXBO4QQX3ZG8,item,B00000016W,5.0,
rates,user,A3RSO2MXIZA9EB,item,B00000016W,5.0,
rates,user,A1XY7JL7CM85UU,item,B00000016W,5.0,
rates,user,ATLZNVLYKP9AZ,item,B00000016W,5.0,
rates,user,A2NX2Y25HTASJ6,item,B00000016W,5.0,
rates,user,A195PCNYWRB75,item,B00000016W,5.0,
rates,user,A38YRCFFHET2LA,item,B00000016W,5.0,
rates,user,A1IM23VVIS7CFL,item,B00000016W,5.0,
rates,user,AH8AYFO49MSGM,item,B00000016W,5.0,
rates,user,A2WBI98LKKLHYR,item,B00000016W,5.0,
rates,user,A23LCEFE2BWE5F,item,B00000016W,5.0,
rates,user,AQP1VPK16SVWM,item,B00000016W,5.0,
rates,user,A4UKBG3M5U5TI,item,B00000016W,4.0,
rates,user,A23IOPI0D1OG7V,item,B00000016W,5.0,
rates,user,A295P2KZIWUAWI,item,B00000016W,5.0,
rates,user,A6ZFJ8498XEV1,item,B00000016W,4.0,
rates,user,A29ZFGK1WJZ873,item,B00000016W,5.0,
rates,user,A1F9JGQSY6GQQ8,item,B00000017R,5.0,
rates,user,AGHJ9BMVMGIOL,item,B00000017R,4.0,
rates,user,A27CFNHYZG6WS8,item,B00000017R,5.0,
rates,user,A2JL33MZDNV3PW,item,B00000017R,5.0,
rates,user,A3U3PA6J2XOVFK,item,B00000017R,5.0,
rates,user,A3HEM1WWXXLOUL,item,B00000017R,4.0,
rates,user,A2C7BOQVFH1HLE,item,B00000017R,3.0,
rates,user,A5WDJI6VT51TK,item,B00000017R,5.0,
rates,user,A8IFUOL8S9BZC,item,B00000017R,3.0,
rates,user,A2KTHPGHWB8BUU,item,B00000017R,5.0,
rates,user,ASSCA9IS0GWF5,item,B00000017R,5.0,
rates,user,A2R6RA8FRBS608,item,B00000017R,5.0,
rates,user,A2NYK9KWFMJV4Y,item,B00000017R,5.0,
rates,user,A2HW6URUDFZ0Z9,item,B00000017R,5.0,
rates,user,A2DFAKC40R35J2,item,B00000017R,5.0,
rates,user,A2E3IB2ZHJ7QXJ,item,B00000017R,4.0,
rates,user,A2ZQXJD7YUIEHB,item,B00000017R,5.0,
rates,user,A1L1VZ854S2FB2,item,B00000017R,5.0,
rates,user,A387YLO8B1CCB8,item,B00000017R,5.0,
rates,user,A2JA7C0WEMB1M7,item,B00000017R,5.0,
rates,user,A154FM86RLI348,item,B0000001P4,5.0,
rates,user,A1LFRJ3CSQFCI6,item,B0000001P4,5.0,
rates,user,A1TU1CK2R53CEF,item,B0000001P4,5.0,
rates,user,A3LZGLA88K0LA0,item,B0000001P4,5.0,
rates,user,A31U2QT7SAL7K,item,B0000001P4,5.0,
rates,user,A2UI2GW70Q8EXA,item,B0000002HZ,5.0,
rates,user,A27KNXAROMSJ7A,item,B0000002HZ,5.0,
rates,user,A27LMYOUM86WHY,item,B0000002HZ,5.0,
rates,user,A36EW68H08UOCS,item,B0000002HZ,4.0,
rates,user,A2XV5LRO3DXNHO,item,B0000002HZ,4.0,
rates,user,A2U49LUUY4IKQQ,item,B0000002HZ,5.0,
rates,user,A2UI2GW70Q8EXA,item,B0000002J9,5.0,
rates,user,A27KNXAROMSJ7A,item,B0000002J9,5.0,
rates,user,A27LMYOUM86WHY,item,B0000002J9,5.0,
rates,user,A36EW68H08UOCS,item,B0000002J9,5.0,
rates,user,A2XV5LRO3DXNHO,item,B0000002J9,4.0,
rates,user,A2U49LUUY4IKQQ,item,B0000002J9,5.0,
rates,user,A2UI2GW70Q8EXA,item,B0000002JR,5.0,
rates,user,A2BO41VARYGTAC,item,B0000002JR,4.0,
rates,user,A155TMD8SHLSC,item,B0000002JR,5.0,
rates,user,A27LMYOUM86WHY,item,B0000002JR,5.0,
rates,user,A36EW68H08UOCS,item,B0000002JR,5.0,
rates,user,A2XV5LRO3DXNHO,item,B0000002JR,4.0,
rates,user,A2U49LUUY4IKQQ,item,B0000002JR,5.0,
rates,user,A2DIWGD35DLHWN,item,B0000002JR,5.0,
rates,user,A2MB5XC5QP3WBW,item,B0000002JR,5.0,
rates,user,A3SRBACI3VJD9R,item,B0000002JR,5.0,
rates,user,AYUVUWX0DECY9,item,B0000002ME,5.0,
rates,user,A1IBC9XP2LICQL,item,B0000002ME,5.0,
rates,user,A1TIQNQJZ2LDNW,item,B0000002ME,5.0,
rates,user,A1906RZITWT2K2,item,B0000002ME,3.0,
rates,user,A3RC3AK8UN89I9,item,B0000002ME,5.0,
rates,user,A2BO41VARYGTAC,item,B0000002ME,5.0,
rates,user,A1FML9FCUPV6TI,item,B0000002ME,5.0,
rates,user,A2BRSYSJO4L7VV,item,B0000002ME,5.0,
rates,user,A27LMYOUM86WHY,item,B0000002ME,5.0,
rates,user,A1EX5SK2PD0XLC,item,B0000002ME,2.0,
rates,user,A36EW68H08UOCS,item,B0000002ME,5.0,
rates,user,A2XV5LRO3DXNHO,item,B0000002ME,4.0,
rates,user,ANBT9T1QKC662,item,B0000002ME,5.0,
rates,user,A2U49LUUY4IKQQ,item,B0000002ME,5.0,
rates,user,A1RJD10TTI568L,item,B0000002ME,5.0,
rates,user,A1GIIPXONCEEHP,item,B0000002ME,5.0,
rates,user,A4UKBG3M5U5TI,item,B0000002ME,5.0,
rates,user,A1PMUOCK4V0R2Y,item,B0000002ME,5.0,
rates,user,AELL37SY6YIYO,item,B0000002O5,5.0,
rates,user,A7084I62A648H,item,B0000002O5,5.0,
rates,user,A1EVIN8VVZE0L2,item,B0000002O5,5.0,
rates,user,A39RJX5CACOOIY,item,B0000002O5,5.0,
rates,user,A2BO41VARYGTAC,item,B0000002O5,5.0,
rates,user,A2A7NHE5HTK79N,item,B0000002O5,5.0,
rates,user,A2BRSYSJO4L7VV,item,B0000002O5,5.0,
rates,user,A27LMYOUM86WHY,item,B0000002O5,5.0,
rates,user,A36EW68H08UOCS,item,B0000002O5,5.0,
rates,user,A3NM4O7AQWYN2,item,B0000002O5,5.0,
rates,user,A2XV5LRO3DXNHO,item,B0000002O5,4.0,
rates,user,A1XP7P3X9MRE5H,item,B0000002O5,5.0,
rates,user,A11HB3LYLIQNZP,item,B0000002O5,4.0,
rates,user,A3QMJMTLJC34QC,item,B0000002O5,3.0,
rates,user,A5A2QE6NECFR5,item,B0000002O5,3.0,
rates,user,A2TC5QDBYCJITD,item,B0000003S0,4.0,
rates,user,ASD8JA3IBRIKJ,item,B0000003S0,5.0,
rates,user,A2DJYERRIH5C8T,item,B0000003S0,3.0,
rates,user,A1TOFOOLB07QXX,item,B0000003S0,5.0,
rates,user,A2VX7FLDKIQFV9,item,B0000003S0,5.0,
rates,user,A2K8BXXZXC523K,item,B0000004TW,5.0,
rates,user,A3VBVES8IYR5ZJ,item,B0000004TW,5.0,
rates,user,A1YC6AHVLLD7UK,item,B0000004TW,5.0,
rates,user,A3AULUO1X4XON7,item,B0000004TW,4.0,
rates,user,A1MND3QHN446KD,item,B0000004TW,4.0,
rates,user,A256JOUD8X0J7R,item,B0000004TW,5.0,
rates,user,A32JXG7CMQWX0F,item,B0000004TW,5.0,
rates,user,A11L90R7RWJA8H,item,B0000004TW,5.0,
rates,user,ASSFVET2QUA5I,item,B0000004TW,5.0,
rates,user,ACVFTS9X2MKJ8,item,B0000004TW,5.0,
rates,user,A2DVFHG099GUGE,item,B0000004TW,3.0,
rates,user,A2EW0I9JZ1C45U,item,B0000004TW,5.0,
rates,user,AZ39SOZT3NZQU,item,B0000004TW,5.0,
rates,user,A1MMT81GKL43LV,item,B0000004UM,5.0,
rates,user,AX94XE2KY5WK4,item,B0000004UM,5.0,
rates,user,A1B5UQMA7J3F53,item,B0000004UM,5.0,
rates,user,A2EOXFV4UDXIYR,item,B0000004UM,4.0,
rates,user,A27RIWPJMP3XYD,item,B0000004UM,5.0,
rates,user,A2JYNMI72AZCPS,item,B0000004UM,5.0,
rates,user,A2NIQDDCSZD5GI,item,B0000004UM,4.0,
rates,user,APEOO1ATR5VHB,item,B0000004UM,5.0,
rates,user,A24FJGOH96X75A,item,B0000004UM,5.0,
rates,user,ADCFUY7WTZA6A,item,B0000004UM,5.0,
rates,user,A2AKFJOWF71WGV,item,B0000004UM,5.0,
rates,user,A3H2IG3R802CJY,item,B0000004UM,5.0,
rates,user,A9Q28YTLYREO7,item,B0000004UM,5.0,
rates,user,A1TJEQR04YNNIH,item,B0000004UM,5.0,
rates,user,AHMAQXXYIR6DK,item,B0000004UM,5.0,
rates,user,A28FWE3UF0HQ5K,item,B0000004UM,5.0,
rates,user,A13EHGWL2EFJOD,item,B0000004UM,5.0,
rates,user,A373KGHJIJWJCP,item,B0000004UM,5.0,
rates,user,A1P6NTDL1BKLDV,item,B0000004UM,5.0,
rates,user,A1UQQ995IUT7VT,item,B0000004UM,5.0,
rates,user,A2EOXFV4UDXIYR,item,B0000004UO,3.0,
rates,user,A2BXKQ33DQFFR3,item,B0000004UO,5.0,
rates,user,AWNVGGJEL9NZP,item,B0000004UO,5.0,
rates,user,AVHCWL9AHLEL9,item,B0000004UO,5.0,
rates,user,A3W0POMI33YQXQ,item,B0000004UO,5.0,
rates,user,A3K1JCIS6NV1NQ,item,B0000004UO,5.0,
rates,user,A3C6ZCBUNXUT7V,item,B0000004UO,4.0,
rates,user,A2MGMBB5F9NED,item,B0000004UO,5.0,
rates,user,A3LA5EHF2WWNFK,item,B0000004UO,5.0,
rates,user,A17HRDEIR64ELW,item,B0000004UO,5.0,
rates,user,A2BXKQ33DQFFR3,item,B0000004UU,5.0,
rates,user,A25NMMI7AH30W2,item,B0000004UU,5.0,
rates,user,A3G10NPD661EQD,item,B0000004UU,5.0,
rates,user,AWNVGGJEL9NZP,item,B0000004UU,5.0,
rates,user,A3C6ZCBUNXUT7V,item,B0000004UU,4.0,
rates,user,A1JBVQQ9Q91BWY,item,B0000004UU,3.0,
rates,user,A2MGMBB5F9NED,item,B0000004UU,5.0,
rates,user,A3LA5EHF2WWNFK,item,B0000004UU,5.0,
rates,user,A16PEJRK9WCIKI,item,B0000004UU,5.0,
rates,user,AB2AQMK9PCWWX,item,B0000004UU,5.0,
rates,user,A3HU0B9XUEVHIM,item,B0000004VK,5.0,
rates,user,A1IKOYZVFHO1XP,item,B0000004VK,5.0,
rates,user,A3ISIE9TD3IMC4,item,B0000004VK,5.0,
rates,user,A1J5KCZC8CMW9I,item,B0000004VK,4.0,
rates,user,A299AG3O394X32,item,B0000004VK,5.0,
rates,user,A15YPJLKLZS0MK,item,B0000004VK,2.0,
rates,user,AORCXT2CLTQFR,item,B0000004VK,4.0,
rates,user,A1GN8UJIZLCA59,item,B0000004VK,4.0,
rates,user,A1IKOYZVFHO1XP,item,B0000004VN,5.0,
rates,user,A3ISIE9TD3IMC4,item,B0000004VN,5.0,
rates,user,A3QZA3MXC75V4E,item,B0000004VN,3.0,
rates,user,A1GN8UJIZLCA59,item,B0000004VN,2.0,
rates,user,A2LNEZD3YBO12O,item,B0000004VN,5.0,
rates,user,A1IKOYZVFHO1XP,item,B0000004VW,5.0,
rates,user,A3RNC9BGR4J1ZF,item,B0000004VW,5.0,
rates,user,A2VMT89TCSF105,item,B0000004VW,4.0,
rates,user,A2P49WD75WHAG5,item,B0000004VW,4.0,
rates,user,A1OQ4P7WEQQERS,item,B0000004VW,4.0,
rates,user,A37JDICAXMZ2AZ,item,B0000004VW,4.0,
rates,user,A3HETHW2XD3DWH,item,B0000004VW,5.0,
rates,user,ACIBQ6BQ6AWEV,item,B0000004VW,4.0,
rates,user,A16CZRQL23NOIW,item,B0000004VW,5.0,
rates,user,A1CQ2HLYNVE7TB,item,B0000004VW,5.0,
rates,user,A3SV72ZAHH2IDH,item,B0000004VW,5.0,
rates,user,AKNSC7IXWEYLA,item,B0000004VW,1.0,
rates,user,A3R75H3IPPC2UX,item,B0000004VW,5.0,
rates,user,A9Q28YTLYREO7,item,B0000004VW,2.0,
rates,user,A1RJD10TTI568L,item,B0000004VW,4.0,
rates,user,A399SO086AGFJ7,item,B0000004VW,4.0,
rates,user,A1USDS1D8MZJUA,item,B0000004VW,4.0,
rates,user,A1WWDFQ8HSKT0,item,B0000004VW,5.0,
rates,user,ASDPTCEGEINUZ,item,B0000004VW,5.0,
rates,user,A1MMT81GKL43LV,item,B0000004X1,5.0,
rates,user,AYPCUQS6ARWFH,item,B0000004X1,5.0,
rates,user,A9Q28YTLYREO7,item,B0000004X1,5.0,
rates,user,A175TPTHMNS7S4,item,B0000004X1,5.0,
rates,user,A373KGHJIJWJCP,item,B0000004X1,4.0,
rates,user,A1LQIGGUB7R6JS,item,B0000004X1,2.0,
rates,user,A23IOPI0D1OG7V,item,B0000004X1,5.0,
rates,user,AGEIT17HENDIS,item,B0000004XH,5.0,
rates,user,A7SSCDSCM4PXF,item,B0000004XH,5.0,
rates,user,A2DB9LVEZRDMEY,item,B0000004XH,5.0,
rates,user,A3PGGPL7FM9F81,item,B0000004XH,4.0,
rates,user,A7YJTD4YOV9GN,item,B0000004XH,5.0,
rates,user,A1Z5TNULKBBUQ2,item,B0000004XH,5.0,
rates,user,A11NKZ57YSELZC,item,B0000004XH,5.0,
rates,user,A1EYYHM5R678I4,item,B0000004XH,5.0,
rates,user,AQLJ566RYMQ2M,item,B0000004XH,5.0,
rates,user,A16KCH578FG4B4,item,B0000004XH,5.0,
rates,user,A1ZPZNULFUAU2D,item,B0000004XH,4.0,
rates,user,A1KCAB6A5E93IE,item,B0000004XH,4.0,
rates,user,A2ETZ7GF5B1712,item,B0000004YB,4.0,
rates,user,AVHCWL9AHLEL9,item,B0000004YB,5.0,
rates,user,A25YDEYC7FIJKY,item,B0000004YB,5.0,
rates,user,A3C6ZCBUNXUT7V,item,B0000004YB,4.0,
rates,user,A2Y1SCM930PZI7,item,B0000004YB,5.0,
rates,user,A175M0WRRFPBK9,item,B0000004YB,5.0,
rates,user,A25NMMI7AH30W2,item,B0000004YH,4.0,
rates,user,A2ETZ7GF5B1712,item,B0000004YH,5.0,
rates,user,A32EDSKLEUZ3Y7,item,B0000004YH,4.0,
rates,user,A23F0RW1RUBBDF,item,B0000004YH,5.0,
rates,user,A25P6DY6ARTCGZ,item,B0000004YH,5.0,
rates,user,APEOO1ATR5VHB,item,B0000004YH,5.0,
rates,user,ADCFUY7WTZA6A,item,B0000004YH,5.0,
rates,user,A17OH2QDO7MU8C,item,B0000004YH,5.0,
rates,user,A20EQCMAGDU0J0,item,B0000004YH,5.0,
rates,user,A8SCX6VUTE05H,item,B0000004YH,5.0,
rates,user,A2WELHE1RT3ELM,item,B0000004YH,5.0,
rates,user,A373KGHJIJWJCP,item,B0000004YH,4.0,
rates,user,A1LQIGGUB7R6JS,item,B0000004YH,1.0,
rates,user,A3GSJO0R2RSU3Z,item,B0000004ZO,4.0,
rates,user,A2ETZ7GF5B1712,item,B0000004ZO,4.0,
